repo	caminho	data_ultima_mudanca	tipo	area	estado	destino_proposto	duplica_de	resumo_uma_linha
saru-app	docs/plans/spec-s2d-condicoes-iniciais-2026-07-30.md	2026-08-19	especificacao	dados	obsoleto	arquivo		Spec S2-D de condições iniciais e ciclo de vida da Run Sheet, schema específico do saru-app.
saru-app	docs/product/achados-design-system-2026-08-14.md	2026-08-14	relatorio	ui_marca	vigente	arquivo		Lista correções e achados fora de escopo da trilha de design tokens.
saru-app	docs/product/analyzer-abas-desalinhadas-2026-07-29.md	2026-08-11	relatorio	produto	stale	arquivo		Achado resgatado de branch nunca mergeada sobre abas do Analyzer fora da hierarquia documentada.
saru-app	docs/product/analyzer-gap-frontend-e-tabs-modulares.md	2026-08-11	especificacao	produto	vigente	arquivo		Diagnostica gap frontend/engine do Analyzer e especifica tabs modulares, já implementado até Fase 3.
saru-app	docs/product/analyzer-templates-e-workbooks.md	2026-08-11	relatorio	produto	vigente	arquivo		Mapeia workbooks e templates do Analyzer contra vocabulário MoTeC/AiM/Bosch/Cosworth.
saru-app	docs/product/auditoria-customizacao-visual.md	2026-08-11	auditoria	ui_marca	vigente	arquivo		Audita bibliotecas de visualização em uso e o que falta para customização visual pelo cliente.
saru-app	docs/product/benchmark-effective-motorsport-2026-07.md	2026-08-11	pesquisa	produto	vigente	empresa/docs/pesquisa		Compara módulo a módulo o SARU Hub com a concorrente Effective Motorsport.
saru-app	docs/product/brief-design-tokens-2026-08-13.md	2026-08-13	plano	ui_marca	stale	empresa/docs/marca		Define reforma de tokens (paleta rosa/grená + tema Bento) e corrige valores HSL errados da paleta original.
saru-app	docs/product/escopo-veiculos-e-setup-tiers.md	2026-08-11	especificacao	produto	vigente	fisica (futuro repo)		Propõe três tiers de veículo (Street/Performance/Race) para o simulador de volta.
saru-app	docs/product/fase-4-gt7-setup-academy.md	2026-08-11	plano	produto	vigente	arquivo		Registra status da Fase 4 (ponte GT7, setup por pista e Saru Academy), itens concluídos e deferidos.
saru-app	docs/product/gaps-frontend-2026-08-08.md	2026-08-11	auditoria	arquitetura_software	vigente	arquivo		Mapeia gaps do frontend medidos no código: widgets sem tamanho ajustável, overlay de 1 volta só.
saru-app	docs/product/gaps-loop-2026-08-13.md	2026-08-13	auditoria	dados	vigente	arquivo		Registra fechamento de falha de segurança (acervo público sem autenticação) e gaps do loop.
saru-app	docs/product/guia-onde-edito-o-que.md	2026-08-11	runbook	ui_marca	stale	arquivo		Guia arquivo-e-linha de onde editar cada elemento visual do Analyzer a partir do SSoT tokens.css.
saru-app	docs/product/matriz-cobertura-vital-2026-08-13.md	2026-08-13	relatorio	telemetria	vigente	poc-trackday/portar		Mede cobertura real de canais vitais de motor por formato do acervo, achando canais não gravados.
saru-app	docs/product/matriz-gaps-release-hub.md	2026-08-11	relatorio	arquitetura_software	stale	arquivo		Fotografa estado implementado × pendente de todos os serviços do saru-app para o release do MVP.
saru-app	docs/product/MVP-BETA-SPEC.md	2026-08-11	especificacao	produto	stale	arquivo		Especifica o MVP para beta fechado com pilotos, arquitetura de 3 serviços.
saru-app	docs/product/oportunidades-track-day.md	2026-08-11	brainstorm	produto	vigente	empresa/docs/pesquisa		Lista quatro oportunidades de produto para track day no Brasil.
saru-app	docs/product/personas-e-modularidade.md	2026-08-11	especificacao	produto	vigente	poc-trackday/docs		Define cinco personas do Hub e arquitetura de modularidade por perfil via JWT.
saru-app	docs/product/programa-produto-mvp-2026-08-13.md	2026-08-13	plano	arquitetura_software	vigente	arquivo		Programa de produto medindo a dívida técnica do frontend como base de custo.
saru-app	docs/product/PROMPT-agente-design-2026-08-13.md	2026-08-13	prompt	ia_agentes	obsoleto	arquivo		Prompt para sessão dedicada de design system na worktree isolada.
saru-app	docs/product/README.md	2026-08-11	indice	produto	stale	arquivo		Índice da pasta product, diz "19 documentos"; hoje são 27.
saru-app	docs/product/spec-gap-08-compartilhar-workbook.md	2026-08-11	especificacao	produto	vigente	arquivo		Especifica exportar/importar workbook como JSON, registrando dependência de membership inexistente.
saru-app	docs/product/spec-gap-09-auth-guard-ssr.md	2026-08-11	especificacao	arquitetura_software	vigente	arquivo		Especifica guarda de autenticação no servidor via proxy.ts do Next.js 16.
saru-app	docs/product/spec-gap-14-vital-signs.md	2026-08-11	especificacao	telemetria	vigente	poc-trackday/docs		Especifica recorte v1 de vital signs após constatar que óleo/água/voltagem não existem em nenhum perfil.
saru-app	docs/product/spec-multivolta-sa-2026-07-29.md	2026-08-11	especificacao	produto	superado_por_adr_39	poc-trackday/docs		Propõe unificar seleção de voltas como dimensão global do Analyzer; conflita com o ADR-0039 já aceito.
saru-app	docs/product/spec-workbook-channel-binding-2026-08-13.md	2026-08-13	especificacao	telemetria	vigente	poc-trackday/portar		Especifica binding dinâmico de canal com qualidade declarada, para eliminar zeros de sensor morto.
saru-app	docs/product/workflow-usuario-consolidado-2026-07-28.md	2026-08-11	especificacao	produto	stale	arquivo		Consolida o workflow ideal do usuário nos quatro eixos do loop, não re-verificado.
saru-app	docs/product/workflow-vs-codigo-2026-07-28.md	2026-08-11	relatorio	produto	stale	arquivo		Compara workflow documentado com implementação real, etapa a etapa.
saru-app	docs/branding/README.md	2026-08-14	indice	ui_marca	rascunho	empresa/docs/marca		Índice de branding, hoje apenas o título, sem conteúdo.
saru-app	docs/design/README.md	2026-08-11	especificacao	ui_marca	stale	empresa/docs/marca		Documenta o design canônico do Hub Shell e confirma fidelidade da implementação ao handoff.
saru-app	docs/audit/2026-08-15-formatos-acervo.md	2026-08-15	auditoria	telemetria	vigente	poc-trackday/portar		Mede por extensão quantos arquivos do acervo real produzem múltiplas voltas válidas.
saru-app	docs/audit/2026-08-16-coleta-trackside-import.md	2026-08-22	auditoria	produto	obsoleto	arquivo		Audita telas de coleta Trackside e /sa/import, achando coluna fuel_out_l com dois sentidos.
saru-app	docs/audit/2026-08-16-fronteira-de-volta-pid.md	2026-08-16	auditoria	telemetria	vigente	poc-trackday/portar		Bancada sobre 25 arquivos .pid mostra que o beacon perde a primeira volta por latch.
saru-app	docs/audit/2026-08-16-passeio-hub-logado.md	2026-08-22	auditoria	ui_marca	obsoleto	arquivo		Passeio por 20 rotas do hub antigo, separador decimal errado e outras inconsistências, maioria corrigida.
saru-app	docs/audit/2026-08-22-calibracao-frenagem-por-g.md	2026-08-22	calibracao	telemetria	vigente	poc-trackday/portar		Calibra limiar de frenagem por aceleração longitudinal contra 232 voltas com pedal real.
saru-app	docs/audit/2026-08-22-catalogo-canais-acervo.md	2026-08-22	auditoria	telemetria	vigente	poc-trackday/portar		Catálogo completo de canais crus de 261 arquivos do acervo por formato.
saru-app	docs/audit/2026-08-22-censo-canais-acervo.md	2026-08-22	auditoria	telemetria	vigente	poc-trackday/portar		Confere o que cada formato declara sobre seus canais contra a física medida, IMU do .dlf rotacionada.
saru-app	docs/audit/2026-08-22-widgets-multiformato.md	2026-08-23	auditoria	telemetria	vigente	poc-trackday/portar		Cruza 22 widgets do frontend antigo contra 5 famílias de formato.
saru-app	docs/audit/AUDIT-FINDINGS-2026-06-28.md	2026-08-22	auditoria	arquitetura_software	obsoleto	arquivo		Snapshot de 2026-06-28 quando o repo se chamava saru-os, achados P0/P1 já fechados.
saru-app	docs/audit/auditoria-wip-branches-2026-08-08.md	2026-08-22	auditoria	processo	obsoleto	arquivo		Forense de WIP não commitado antes de um resgate em branches próprias, já executado.
saru-app	docs/audit/autorizacao-e-contratos-2026-07-27.md	2026-08-22	auditoria	arquitetura_software	superado_por_adr_32	arquivo		Mostra que um commit "RBAC" quebrou o CRM por 19 horas; superado pelo ADR-0032.
saru-app	docs/audit/capacidade-desligada-2026-08-03.md	2026-08-22	auditoria	produto	obsoleto	arquivo		Inventário de rotas do BFF sem consumidor e componentes órfãos do frontend antigo.
saru-app	docs/audit/DEMO_READINESS.md	2026-08-22	relatorio	produto	obsoleto	arquivo		Checklist validando o fluxo de demo de 90 segundos do produto antigo em 2026-07-20.
saru-app	docs/audit/formatos-pi-cosworth-2026-08-04.md	2026-08-11	auditoria	telemetria	vigente	poc-trackday/portar		Engenharia reversa em nível de byte dos formatos .pid, .dat e .pds da Pi/Cosworth.
saru-app	docs/audit/frontend-analise-e-fluxo-2026-07-25.md	2026-08-22	auditoria	produto	obsoleto	arquivo	docs/audit/frontend-sweep-2026-08-02.md	Análise estática do frontend antigo com plano de reforma já executado; superado por dois sweeps posteriores.
saru-app	docs/audit/frontend-sweep-2026-08-02.md	2026-08-22	auditoria	arquitetura_software	obsoleto	arquivo		Segunda varredura do frontend cobrindo segurança de tenant e acessibilidade.
saru-app	docs/audit/laudo-docs-2026-08-17.md	2026-08-19	auditoria	processo	obsoleto	arquivo		Dá veredito as-is/to-be/executado/histórico/órfão a cada doc de docs/plans/.
saru-app	docs/audit/pipeline-correcao-2026-08-04.md	2026-08-11	auditoria	telemetria	vigente	poc-trackday/portar		Audita 70 achados de unidade, escala e segmentação de volta do byte ao KPI exibido.
saru-app	docs/audit/README.md	2026-08-22	indice	processo	obsoleto	arquivo		Índice de todas as auditorias do repositório.
saru-app	docs/audit/services-e-branches-2026-07-25.md	2026-08-22	auditoria	arquitetura_software	obsoleto	arquivo		Audita os três serviços e o mapa de branches de 2026-07-25.
saru-app	docs/audit/TAREFA-0-AUDITORIA-2026-07-25.md	2026-08-22	auditoria	fisica (futuro repo)	vigente	fisica (futuro repo)		Inventaria cinco repositórios e sete motores de simulação, recomenda manter QSS e 3-DOF, suspender o 14-DOF.
saru-app	docs/audit/UIUX_AUDIT_2026-07-15.md	2026-08-22	auditoria	produto	obsoleto	arquivo	docs/audit/2026-08-16-passeio-hub-logado.md	Auditoria dinâmica Playwright de 2026-07-15, quando o repo se chamava saru-os.
saru-app	docs/testing/e2e-playwright.md	2026-08-11	especificacao	processo	obsoleto	arquivo		Especifica a suíte E2E Playwright do frontend antigo.
saru-app	docs/testing/README.md	2026-08-11	indice	processo	obsoleto	arquivo		Índice da pasta de testes.
saru-app	docs/testing/telemetry-data-inventory.md	2026-08-11	auditoria	telemetria	vigente	poc-trackday/portar		Inventaria as pastas data/ dos repositórios SARU e mede o que o engine antigo realmente lê.
saru-app	docs/runbooks/README.md	2026-08-14	indice	processo	obsoleto	arquivo		Índice de runbooks apontando para o runbook de túnel público.
saru-app	docs/runbooks/tunel-publico.md	2026-08-11	runbook	processo	vigente	poc-trackday/portar		Runbook para subir túnel público via Cloudflare quick tunnel, só via compose/make.
saru-app	docs/physics/load_transfer_optimumg.md	2026-08-11	especificacao	dinamica_veicular	vigente	fisica (futuro repo)		Especifica modelo de transferência de carga lateral em três componentes, baseado em seminários OptimumG.
saru-app	docs/physics/README.md	2026-08-14	indice	dinamica_veicular	vigente	fisica (futuro repo)		Índice de um único documento, a especificação de transferência de carga OptimumG.
saru-app	docs/calibration/README.md	2026-08-14	indice	telemetria	rascunho	descartar		Índice vazio da pasta calibration, sem nenhum documento listado.
saru-app	docs/architecture/api-contracts.md	2026-08-11	especificacao	arquitetura_software	vigente	arquivo		Lista endpoints REST atuais da borda NestJS e do engine FastAPI e o roadmap gRPC.
saru-app	docs/architecture/deployment.md	2026-08-11	runbook	arquitetura_software	vigente	arquivo		Descreve os compose files dev/prod e o load balancing ip_hash do nginx.
saru-app	docs/architecture/formato-dlf-esparso.md	2026-08-11	especificacao	telemetria	vigente	poc-trackday/portar		Especifica por engenharia reversa medida o formato .DLF esparso escrito pelo logger AiM.
saru-app	docs/architecture/frontend-estado-atual-2026-07-28.md	2026-08-11	auditoria	arquitetura_software	stale	arquivo		Foto do código do frontend Next.js em 2026-07-28, não reverificada.
saru-app	docs/architecture/iracing-vs-sim-capture.md	2026-08-11	auditoria	telemetria	vigente	arquivo		Audita o ADR-0016 contra o código real de captura GT7.
saru-app	docs/architecture/mapa-app-rotas-navegacao.md	2026-08-11	relatorio	arquitetura_software	stale	arquivo		Mapeia rotas, telas e menu do frontend em linguagem não técnica.
saru-app	docs/architecture/MIGRACAO_TELEMETRIA_ACERVO.md	2026-08-11	relatorio	dados	vigente	poc-trackday/portar		Inventaria a migração do acervo real de telemetria para data/telemetry/.
saru-app	docs/architecture/README.md	2026-08-11	indice	arquitetura_software	vigente	arquivo		Índice da pasta docs/architecture apontando para ARCHITECTURE.md, adr/ e STANDARDS.md.
saru-app	docs/architecture/request-flow.md	2026-08-11	especificacao	arquitetura_software	vigente	arquivo		Documenta o call path ponta-a-ponta de uma requisição entre frontend, proxy, BFF e engine.
saru-app	docs/architecture/rotas-propostas-sa-sfl-2026-07-28.md	2026-08-11	plano	arquitetura_software	superado_por_adr_26	arquivo	docs/adr/0026-ia-por-fase-do-loop.md	Propõe árvore de rotas para Analyzer/Fast Lap; superseded pelos ADR-0026/0027.
saru-app	docs/architecture/service-topology.md	2026-08-11	especificacao	arquitetura_software	vigente	arquivo		Descreve os serviços do docker compose (nginx, frontend, BFF, engine, gt7-gateway, postgres, redis, minio).
saru-app	docs/architecture/sim-capture-as-is.md	2026-08-11	auditoria	telemetria	vigente	arquivo		Audita como a captura de telemetria GT7 funciona hoje via UDP e o microserviço Go.
saru-app	docs/architecture/spec-relatorio-trackday-p3.md	2026-08-11	especificacao	produto	rascunho	poc-trackday/docs		Especifica o relatório de track day interpretado para a persona P3, ainda não implementada.
saru-app	docs/architecture/system-overview.md	2026-08-11	especificacao	arquitetura_software	stale	arquivo		Mapeia os 7 repos do ecossistema SARU; lista saru-KB como repo vivo, hoje descontinuado.
saru-app	docs/architecture/telemetria-sot-e-ingestao-2026-07-28.md	2026-08-11	especificacao	telemetria	stale	poc-trackday/portar	docs/architecture/MIGRACAO_TELEMETRIA_ACERVO.md	Consolida onde estão os arquivos de telemetria, resgatado de branch não mergeada.
saru-app	docs/architecture/use-cases-mvp.md	2026-08-11	especificacao	produto	vigente	poc-trackday/docs		Define atores, casos de uso e rastreabilidade do MVP do hub SARU.
saru-app	docs/architecture/vehicle-setup-sot.md	2026-08-11	especificacao	dinamica_veicular	superado_por_adr_24	arquivo	docs/adr/0024-ssot-veiculo-interino.md	Design original de SSoT de veículo/setup que virou ADR-0010 e foi superado pelo ADR-0024.
saru-app	docs/analysis/2026-08-12-blueprint-coleta-evento-planalto.md	2026-08-12	plano	produto	vigente	empresa/docs/decisions		Desenha a operação de coleta multi-piloto/multi-camada (T0-T4) para o evento de Brasília.
saru-app	docs/analysis/2026-08-12-gap-analysis-hierarquia-motorsport.md	2026-08-12	auditoria	dados	stale	poc-trackday/portar		Audita a ausência de Etapa/Outing no schema de dados; G1-G3 já corrigidos dois dias depois.
saru-app	docs/analysis/2026-08-14-assessment-ui-coleta-workbooks.md	2026-08-14	auditoria	produto	vigente	arquivo		Mede que a hierarquia Etapa/Sessão/Outing já existe e propõe UI de run sheet e workbooks.
saru-app	docs/analysis/README.md	2026-08-14	indice	outro	vigente	arquivo		Índice simples dos três documentos da pasta docs/analysis.
saru-app	docs/ARCHITECTURE.md	2026-08-11	especificacao	arquitetura_software	vigente	arquivo		SoT de arquitetura do saru-app: serviços atuais, arquitetura-alvo, itens deferidos e decisões travadas.
saru-app	docs/STANDARDS.md	2026-08-11	especificacao	arquitetura_software	vigente	empresa/docs/processo		Consolida convenções de código cross-repo do ecossistema SARU.
saru-app	docs/sessions/analyzer-fases-0-4-handoff.md	2026-08-19	sessao	telemetria	obsoleto	arquivo		Handoff de sessão que implementou fases 0 a 4A do Analyzer no saru-app.
saru-app	docs/sessions/consolidacao-develop-2026-07-18.md	2026-08-19	sessao	arquitetura_software	obsoleto	arquivo		Sessão que absorveu 6 branches no develop e fechou o ADR-0014.
saru-app	docs/sessions/feat-analysis-workbooks.md	2026-08-19	sessao	telemetria	obsoleto	arquivo		Sessão que introduziu o sistema de Workbooks no módulo SA do saru-app.
saru-app	docs/sessions/feat-sim-accounts.md	2026-08-19	sessao	produto	obsoleto	arquivo		Sessão de criação do vínculo de contas de simuladores GT7/ACC com a conta de usuário SARU.
saru-app	docs/sessions/feat-user-library.md	2026-08-19	sessao	produto	obsoleto	arquivo		Sessão de criação da Biblioteca do usuário (carros e voltas).
saru-app	docs/sessions/handoff-2026-07-30-agente-vitor.md	2026-08-19	prompt	arquitetura_software	obsoleto	arquivo		Prompt de retomada de sessão de 30/07, receita de ambiente Postgres corrigida pelo handoff seguinte.
saru-app	docs/sessions/handoff-2026-07-30-c-agente-vitor.md	2026-08-19	sessao	arquitetura_software	obsoleto	arquivo		Terceira sessão do dia 30/07, corrigiu 5 bugs vivos.
saru-app	docs/sessions/handoff-2026-08-01-agente-vitor.md	2026-08-19	sessao	arquitetura_software	obsoleto	arquivo		Handoff de 01/08 com gate completo e verificação adversarial de 7 achados.
saru-app	docs/sessions/prompt-continuacao-2026-07-31.md	2026-08-19	prompt	arquitetura_software	obsoleto	arquivo		Prompt de continuação com ambiente Postgres/Redis descartável em portas próprias.
saru-app	docs/sessions/README.md	2026-08-17	indice	processo	vigente	arquivo		Índice da pasta sessions, distingue handoff de SPM.md.
saru-app	docs/sessions/ref-laptimes.md	2026-08-19	sessao	telemetria	obsoleto	arquivo		Sessão de integração de tempos de referência e classificação de voltas no LapAnalyzer.
saru-app	docs/sessions/sa-tyre-real.md	2026-08-19	sessao	pneu	obsoleto	arquivo		Sessão que implementou o painel Tyre Engineer com temperatura e pressão reais por roda.
saru-app	docs/history/handoffs-jun-jul-2026.md	2026-08-17	sessao	arquitetura_software	obsoleto	arquivo		Handoffs arquivados de 29/06 a 30/07/2026, incluindo renomeação saru-os para saru-app.
saru-app	docs/history/ORIGINAL_REQUEST.md	2026-06-26	especificacao	produto	obsoleto	arquivo		Pedido original de 14/06/2026 do SARU Unified Platform, incluindo rejeição de SQLite.
saru-app	docs/history/PROJECT.md	2026-06-26	especificacao	arquitetura_software	obsoleto	arquivo		Especificação de arquitetura original do SARU Unified Platform (monorepo Next.js + FastAPI).
saru-app	docs/history/README.md	2026-08-17	indice	processo	vigente	arquivo		Índice da pasta history.
saru-app	docs/archive/docs_audit_report.md	2026-08-11	auditoria	processo	obsoleto	arquivo		Relatório de auditoria de docs de 2026-07 classificando conteúdo em lixo, P&D e útil, hoje superado.
saru-app	docs/archive/fio-da-meada-2026-08-04.md	2026-08-17	sessao	telemetria	obsoleto	poc-trackday/docs		Registro de sessão sobre disciplina de medição em canais de telemetria.
saru-app	docs/archive/handoff-2026-08-03-analyzer.md	2026-08-17	sessao	telemetria	obsoleto	poc-trackday/docs		Handoff sobre bugs reais de ingestão de telemetria: pista errada, canais MoTeC vs engine, .DLF logger vs export.
saru-app	docs/archive/MIGRATION_ROADMAP.md	2026-08-11	plano	arquitetura_software	obsoleto	arquivo		Roteiro deferido de migração para monorepo Rust/gRPC, substituído pelo ROADMAP.md vigente.
saru-app	docs/archive/README.md	2026-08-17	indice	processo	vigente	arquivo		Índice de docs/archive, lista os 4 documentos superados e seus sucessores.
saru-app	docs/feedback/2026-08-12-teste-de-campo-completude-funcional.md	2026-08-17	relatorio	produto	obsoleto	arquivo		Relatório de teste de campo com 3 bugs altos, já corrigidos.
saru-app	docs/feedback/2026-08-12-teste-de-campo-usabilidade.md	2026-08-13	relatorio	ui_marca	vigente	arquivo		Relatório de usabilidade do mesmo teste de campo, achados ainda abertos.
saru-app	docs/feedback/README.md	2026-08-13	indice	processo	vigente	arquivo		Índice da pasta feedback.
saru-app	docs/prompts/audit-global-org.md	2026-08-13	prompt	arquitetura_software	obsoleto	arquivo		Prompt para auditoria global de organização do ecossistema SARU.
saru-app	docs/prompts/audit-saru-core.md	2026-08-13	prompt	fisica (futuro repo)	vigente	fisica (futuro repo)		Prompt para auditar a lib saru-core, cobrindo tiers de veículo, pneu de rua e ambiente/altitude.
saru-app	docs/prompts/iracing-multi-sim-recon.md	2026-08-13	prompt	telemetria	obsoleto	arquivo		Prompt de plano para integração iRacing e consolidação multi-sim, read-only.
saru-app	docs/prompts/README.md	2026-08-17	indice	processo	vigente	arquivo		Índice da pasta prompts.
saru-app	docs/prompts/sessao-hub-simulacao-background.md	2026-08-13	prompt	arquitetura_software	obsoleto	arquivo		Prompt de implementação de simulação em background, branch já executada.
saru-app	docs/images/README.md	2026-08-14	indice	outro	vigente	arquivo		Índice da pasta images, sem conteúdo além do título.
saru-app	README.md	2026-08-08	especificacao	produto	vigente	arquivo		Apresenta a suíte SARU e o passo a passo de subida local via Docker do saru-app.
saru-app	CLAUDE.md	2026-08-16	especificacao	arquitetura_software	vigente	arquivo		Guia operacional do saru-app (serviços, padrão estético, comandos docker).
saru-app	AGENTS.md	2026-08-16	outro	processo	duplicado	descartar	CLAUDE.md	Symlink para CLAUDE.md, conteúdo idêntico.
saru-app	SPM.md	2026-08-21	sessao	processo	vigente	arquivo		Diário de handoffs de sessão do saru-app, último registro cobre cascata de pista por GPS e dívida técnica.
saru-app	docs/README.md	2026-08-11	indice	processo	stale	arquivo		Porta de entrada da documentação, contagens desatualizadas (46 ADRs, 19 product, 9 research; hoje 49/27/33).
saru-app	docs/AUDIT-AND-RESEARCH-PROMPT.md	2026-08-13	prompt	processo	obsoleto	arquivo		Prompt para auditar gaps de integração frontend-backend e listar dívidas, específico da arquitetura antiga.
saru-app	docs/telemetry-data-flow.md	2026-08-11	especificacao	telemetria	vigente	poc-trackday/portar		Mapeia o pipeline real de parsers de telemetria até o contrato de fio da SA, verificado por execução sobre arquivos reais.
saru-app	docs/ROADMAP.md	2026-08-11	plano	produto	obsoleto	arquivo		Roadmap por fases do saru-app com status de cada ADR, arquitetura Next.js/NestJS/FastAPI.
saru-app	docs/GETTING_STARTED.md	2026-08-11	runbook	processo	obsoleto	arquivo		Guia operacional para rodar, validar e testar a stack Docker do saru-app localmente.
saru-physics-py	README.md	2026-06-27	especificacao	fisica (futuro repo)	vigente	fisica (futuro repo)		Apresenta o saru-core como núcleo de física puro (QSS, veículo, pistas) consumido via submodule.
saru-physics-py	CLAUDE.md	2026-07-07	especificacao	fisica (futuro repo)	vigente	fisica (futuro repo)		Guia operacional do saru-core: stack, arquitetura no ecossistema, branches, regras de leitura seletiva de docs.
saru-physics-py	SPM.md	2026-07-17	sessao	fisica (futuro repo)	vigente	fisica (futuro repo)		Diário de sessões de física, último registro fecha a paridade de load sensitivity no standing start.
saru-physics-py	docs/adr/MASTER_ADR.md	2026-07-15	indice	arquitetura_software	obsoleto	descartar		Ponteiro para ADRs cross-ecossistema no saru-KB, repositório descontinuado em 2026-08.
saru-physics-py	docs/track_formats.md	2026-06-26	especificacao	dinamica_veicular	vigente	fisica (futuro repo)		Descreve formatos HDF5 (QSS) e OpenCRG (14-DOF) de pista, incluindo pipeline de Brasília.
saru-physics-py	docs/vehicle_model_theory.md	2026-06-26	especificacao	dinamica_veicular	vigente	fisica (futuro repo)		Teoria do modelo de veículo (eixos ISO 8855, hierarquia 3/7/14-DOF, Pacejka).
saru-physics-py	docs/GAP-AUDIT-2026-06-28.md	2026-06-28	auditoria	dinamica_veicular	obsoleto	fisica (futuro repo)		Auditoria de gaps do QSS priorizando ausência de load sensitivity, gap já corrigido em sessões posteriores.
saru-physics-py	docs/vehicle_calibrations.md	2026-07-15	calibracao	dinamica_veicular	vigente	fisica (futuro repo)		Fichas técnicas de calibração de veículos (Porsche 992 GT3 R, McLaren 720S GT3).
saru-physics-py	docs/tire_physics.md	2026-06-26	especificacao	pneu	vigente	fisica (futuro repo)		Catálogo de coeficientes do modelo de pneu Pacejka Magic Formula MF5.2+/MF-Swift.
saru-physics-py	docs/PHYSICS_AUDIT.md	2026-06-27	auditoria	dinamica_veicular	obsoleto	fisica (futuro repo)		Registra a discrepância de load sensitivity ausente no QSS, gap já corrigido em sessões posteriores.
saru-physics-py	docs/AUDIT-AND-RESEARCH-PROMPT.md	2026-06-28	prompt	dinamica_veicular	obsoleto	arquivo		Prompt de auditoria de gaps físicos e pesquisa, tarefa já executada.
saru-physics-jl	README.md	2026-06-29	especificacao	dinamica_veicular	stale	fisica (futuro repo)		Apresenta o solver 14-DOF transiente em Julia e status de validação, desatualizado frente aos handoffs do SPM.md.
saru-physics-jl	CLAUDE.md	2026-07-15	especificacao	dinamica_veicular	vigente	fisica (futuro repo)		Guia operacional com status real embutido (14-DOF converge honesto 109,48s) e papel de worker assíncrono.
saru-physics-jl	SPM.md	2026-07-15	sessao	dinamica_veicular	vigente	fisica (futuro repo)		Diário de sessões, aplicação de load sensitivity k=-0,12 e correção de geometria 40F/60R.
saru-physics-jl	docs/ARCHITECTURE.md	2026-06-30	especificacao	arquitetura_software	vigente	fisica (futuro repo)		Arquitetura do worker 14-DOF Julia, contrato YAML+HDF5 → lap_time, hierarquia de fidelidade por subsistema.
saru-physics-jl	docs/ROADMAP.md	2026-07-07	plano	dinamica_veicular	stale	fisica (futuro repo)		Roadmap faseado do 14-DOF Julia, marca Fase 2 regredida a DNF, superado pelas correções do SPM.md.
saru-physics-jl	docs/AUDIT-FINDINGS.md	2026-07-15	auditoria	dinamica_veicular	vigente	fisica (futuro repo)		Achados comparando componentes reais vs stub do solver Julia contra o Python.
saru-physics-jl	docs/REFERENCES-AND-RESEARCH.md	2026-07-07	pesquisa	dinamica_veicular	vigente	fisica (futuro repo)		Agenda de pesquisa e fontes usadas na modelagem 14-DOF (Khalil 2018, MATLAB de referência).
saru-physics-jl	docs/NEXT-SESSION-PROMPT.md	2026-07-07	prompt	processo	obsoleto	arquivo		Prompt de continuação de sessão de 2026-07-02, tarefas já executadas.
saru-physics-jl	docs/SESSION-BRIEF.md	2026-07-07	sessao	dinamica_veicular	obsoleto	arquivo		Briefing de sessão focada em convergir o 14-DOF e ligar o worker Redis, superado pelas sessões seguintes.
saru-physics-jl	docs/STAGE3-NMPC-DRIVER-PLAN.md	2026-07-14	plano	dinamica_veicular	rascunho	fisica (futuro repo)		Plano de substituir o driver algébrico por NMPC para fechar o gap de 102s para 94s honesto, não implementado.
saru-physics-jl	docs/RESEARCH-PROMPTS-FASE2.md	2026-06-29	pesquisa	pneu	obsoleto	arquivo		Prompts de pesquisa sobre dado de pneu MF6.2 grounded para GT3, já incorporada (k=-0,12 aplicado).
saru-physics-jl	docs/AUDIT-AND-RESEARCH-PROMPT.md	2026-06-28	prompt	dinamica_veicular	obsoleto	arquivo		Prompt de auditoria de gaps do solver 14-DOF Julia, já executada.
saru-physics-jl	docs/adr/MASTER_ADR.md	2026-07-15	indice	arquitetura_software	obsoleto	descartar		Ponteiro para ADRs cross-ecossistema no saru-KB, repositório descontinuado em 2026-08.
saru-telemetry-gt7	README.md	2026-07-17	especificacao	telemetria	vigente	arquivo		Gateway local Go que recebe telemetria UDP do GT7 e serve painel web, com modo demo replay validado.
saru-telemetry-gt7	docs/ARCHITECTURE.md	2026-07-17	especificacao	arquitetura_software	vigente	arquivo		Arquitetura do MVP GT7 (capture, session, store, stream, httpapi) sem broker nem Postgres, SQLite local.
saru-telemetry-gt7	docs/VALIDATION.md	2026-07-17	relatorio	telemetria	vigente	arquivo		Validação técnica das dependências do gateway GT7 com versões fixadas.
saru-telemetry-gt7	docs/HOW_TO_USE.md	2026-07-17	runbook	telemetria	vigente	arquivo		Guia operacional completo para rodar o gateway GT7 em Ubuntu com Docker, rede local e PS4/PS5.
saru-desktop-app	README.md	2026-06-26	outro	produto	obsoleto	arquivo		Aviso de arquivamento do protótipo inicial de frontend Next.js, substituído pelo hub do saru-app e nunca continuado.
